epoch,train_loss,val_loss,val_auc,lr
0,0.5993994011410645,0.5135410427116969,0.8737176470588235,0.00075
1,0.5131436410759177,0.45933947158660715,0.8876470588235295,0.0002500000000000001
2,0.49141882945384296,0.45100862160042937,0.8923294117647059,0.0
3,0.4481259456702641,0.4154200926237946,0.9104470588235295,9.981987442712634e-06
4,0.41941228029983385,0.39093899249471475,0.924635294117647,9.928079551738544e-06
5,0.4097007843000548,0.3564840001198657,0.9349647058823528,9.838664734667497e-06
6,0.38266713438289507,0.3332916875763537,0.9431294117647059,9.714387227305422e-06
7,0.36093210854700636,0.32371103096972326,0.9499058823529413,9.55614245194068e-06
8,0.354147359462721,0.30888998416099217,0.9522823529411765,9.365070565805941e-06
9,0.3391877253140722,0.29281161656662824,0.957764705882353,9.14254824621921e-06
10,0.31755347549915314,0.2839573471666792,0.9629176470588237,8.890178771592197e-06
11,0.3118604102305004,0.2641610968368946,0.9651058823529411,8.609780469772621e-06
12,0.2977996628199305,0.25428529668578076,0.9677647058823529,8.303373616950405e-06
13,0.2899497542530298,0.25077533152118947,0.9675058823529412,7.973165881521431e-06
14,0.288302500599197,0.23452784675442073,0.9707294117647058,7.621536417786157e-06
15,0.2747306041419506,0.23299621112587104,0.970564705882353,7.2510187240883644e-06
16,0.25843941287270616,0.22966979374333485,0.9723058823529411,6.864282388901543e-06
17,0.2562371316765036,0.21674340208924397,0.9740705882352941,6.46411385638275e-06
18,0.23300725061978614,0.22946476370669408,0.9747294117647058,6.053396349978632e-06
19,0.24370360560715199,0.2210035363890828,0.9739529411764706,5.635089098734393e-06
20,0.22518890696976865,0.21245632533165168,0.974635294117647,5.212206015980742e-06
21,0.22235339374414512,0.21118181174299827,0.9771764705882353,4.787793984019259e-06
22,0.22570146859756537,0.21063279559235978,0.9763764705882353,4.364910901265606e-06
23,0.23011449139033044,0.2047992039696507,0.9767294117647058,3.946603650021368e-06
24,0.23221859402422393,0.20538428004592862,0.9774352941176471,3.535886143617249e-06
25,0.22119484322943858,0.2020571568831611,0.9770823529411764,3.1357176110984573e-06
26,0.21567180513271264,0.2021693713696407,0.9772941176470588,2.748981275911633e-06
27,0.21869610023817845,0.19185215286611723,0.9783529411764705,2.3784635822138424e-06
28,0.20570609785084212,0.19296717763645715,0.9779058823529412,2.0268341184785674e-06
29,0.2024071328341961,0.1965382252323871,0.9783529411764705,1.6966263830495939e-06
30,0.1988188483353172,0.20279661422211911,0.9791764705882353,1.3902195302273781e-06
31,0.21684963987874134,0.19118799365700917,0.9792941176470589,1.109821228407802e-06
32,0.19957313859569176,0.1979802421798477,0.9788470588235295,8.574517537807897e-07
33,0.20447842071631125,0.19904998002325727,0.9793647058823529,6.349294341940604e-07
34,0.21152884872364147,0.19067219405407587,0.9784235294117647,4.438575480593221e-07
35,0.21394166869244405,0.19069065615159286,0.9794823529411765,2.85612772694579e-07
36,0.20755855246846164,0.1894948217033074,0.9794823529411766,1.6133526533250566e-07
37,0.21054135928196566,0.19376409437616463,0.9795058823529411,7.192044826145772e-08
38,0.21036803855427674,0.19327194736688563,0.979035294117647,1.8012557287367394e-08
39,0.20165204642606632,0.20083790571142385,0.9790352941176471,0.0
