epoch,train_loss,val_loss,val_auc,lr
0,0.609127839761121,0.5622144712556731,0.7705176470588235,0.000998458666866564
1,0.580574886075088,0.5797528596675843,0.7798117647058823,0.0009938441702975688
2,0.569575125085456,0.6629629032374394,0.7593411764705882,0.0009861849601988382
3,0.5879476203450135,0.6140098064470398,0.7914823529411764,0.0009755282581475767
4,0.5762094083641257,0.5412793820870421,0.7855058823529412,0.0009619397662556432
5,0.5724025049379894,0.6199517645201487,0.7126117647058823,0.0009455032620941838
6,0.5824711748531887,0.556687933659398,0.7940941176470588,0.000926320082177046
7,0.5571319609880447,0.576450221885573,0.7748941176470587,0.0009045084971874736
8,0.5579471524272647,0.5455374725420072,0.7916470588235294,0.0008802029828000154
9,0.5602821388414928,0.5425605817445721,0.7805882352941177,0.0008535533905932736
10,0.5596168041229248,0.5459367392535919,0.7932470588235294,0.0008247240241650918
11,0.5508328777338777,0.5300174938855324,0.7994588235294117,0.0007938926261462365
12,0.5636377276054451,0.574878795310973,0.7770823529411763,0.0007612492823579742
13,0.5375082460897309,0.5411887454677728,0.8094823529411765,0.0007269952498697732
14,0.5394436216780117,0.5318477249341602,0.7996941176470588,0.0006913417161825447
15,0.5456814265676907,0.5222322663138467,0.8058588235294117,0.0006545084971874736
16,0.5458078927227429,0.5203441214613306,0.817294117647059,0.0006167226819279527
17,0.5392256762300219,0.5155258875655452,0.8118352941176471,0.0005782172325201154
18,0.524034284055233,0.4997551753053054,0.8364941176470588,0.0005392295478639224
19,0.5320224565054689,0.5014741135605169,0.8289882352941177,0.0004999999999999999
20,0.5260626109583038,0.5172954346972087,0.8339294117647059,0.0004607704521360775
21,0.5188566260039806,0.4941394787941233,0.8359764705882353,0.0004217827674798846
22,0.5154107878250735,0.49912517037571,0.8375764705882353,0.0003832773180720472
23,0.5078767628542015,0.4807133302119386,0.8464705882352941,0.0003454915028125262
24,0.5147414345826421,0.4843534177211426,0.8427529411764706,0.00030865828381745506
25,0.5095394195190498,0.4755689041745765,0.8484941176470587,0.0002730047501302265
26,0.5072688529534,0.48936969714682454,0.8440470588235294,0.0002387507176420255
27,0.510410951184375,0.48194199092604556,0.842870588235294,0.0002061073738537634
28,0.487847305302109,0.46134084186773777,0.8627294117647059,0.00017527597583490815
29,0.5007427622164998,0.4774731069948845,0.8428470588235294,0.0001464466094067262
30,0.49232420538152966,0.4609696739928749,0.8621176470588234,0.00011979701719998447
31,0.4854283237031528,0.4607524551595453,0.8576470588235294,9.549150281252627e-05
32,0.4908246855650629,0.46045273850235086,0.8605882352941175,7.367991782295387e-05
33,0.47887110497270313,0.45780927224059687,0.8630117647058824,5.4496737905816076e-05
34,0.47972571051546503,0.45959621311441307,0.8618117647058823,3.806023374435661e-05
35,0.48898827231356073,0.4529707026650104,0.8672941176470588,2.447174185242322e-05
36,0.5062502457627228,0.4526169054564718,0.8685882352941175,1.3815039801161714e-05
37,0.47764490970543455,0.45245186082319516,0.866635294117647,6.155829702431168e-06
38,0.49487450772098135,0.453710317999471,0.8659529411764707,1.5413331334360176e-06
39,0.49540290609002113,0.4544497302442574,0.8644941176470589,0.0
