epoch,train_loss,val_loss,val_auc,lr
0,0.5904005132615566,0.5516683063655449,0.7743294117647059,0.000998458666866564
1,0.5674461727695805,0.55251637960832,0.7781411764705882,0.0009938441702975688
2,0.5897383083190236,0.552544299609224,0.7660470588235294,0.0009861849601988382
3,0.5673162836049285,0.5499283416593478,0.7845411764705882,0.0009755282581475767
4,0.5695192457309791,0.5796566997999006,0.7803764705882354,0.0009619397662556432
5,0.5664398201874324,0.5397469315998369,0.7905647058823531,0.0009455032620941838
6,0.5505901947617531,0.5195222650979476,0.8108000000000001,0.000926320082177046
7,0.5511358667697225,0.5393625714003403,0.8123058823529411,0.0009045084971874736
8,0.5354018163468156,0.5411854814242606,0.8079529411764707,0.0008802029828000154
9,0.5428528908107962,0.5503008893821986,0.8021176470588235,0.0008535533905932736
10,0.5501310686979975,0.5437599267060326,0.8034588235294118,0.0008247240241650918
11,0.5441772235291344,0.5021966748701815,0.8327058823529412,0.0007938926261462365
12,0.5518069373709815,0.5458385705742964,0.8287529411764707,0.0007612492823579742
13,0.5345800625426429,0.5285548437307942,0.813764705882353,0.0007269952498697732
14,0.5320736664746489,0.5227679735722245,0.8235058823529411,0.0006913417161825447
15,0.5547756818788392,0.5074056682077451,0.8292705882352941,0.0006545084971874736
16,0.529168156108686,0.5025241323666277,0.8385647058823529,0.0006167226819279527
17,0.5174056419304439,0.5370826986553731,0.8310117647058823,0.0005782172325201154
18,0.525258502789906,0.49443115107927643,0.8380000000000001,0.0005392295478639224
19,0.5257949983435017,0.4900764933437361,0.8365411764705882,0.0004999999999999999
20,0.5086004239107881,0.5220663468357619,0.8570352941176471,0.0004607704521360775
21,0.5291865718151841,0.49437434561634697,0.8389647058823528,0.0004217827674798846
22,0.5004194171300956,0.4778850610335226,0.8493882352941176,0.0003832773180720472
23,0.5007823923868793,0.47192613998144783,0.8574117647058824,0.0003454915028125262
24,0.49130445771983694,0.4876521249592043,0.8405176470588235,0.00030865828381745506
25,0.5127776515270982,0.48105186544546485,0.8550352941176471,0.0002730047501302265
26,0.4820164463349751,0.46596783113221846,0.866164705882353,0.0002387507176420255
27,0.4965966482247625,0.46159498131469173,0.8625882352941177,0.0002061073738537634
28,0.48331637414438383,0.4690182456874067,0.8685176470588235,0.00017527597583490815
29,0.4753123138632093,0.456955601508086,0.8678117647058823,0.0001464466094067262
30,0.4723009185067245,0.46261174090718793,0.8686117647058823,0.00011979701719998447
31,0.4719873565648283,0.4564054740417767,0.8662117647058825,9.549150281252627e-05
32,0.47622668157730785,0.45648152410942666,0.8710823529411764,7.367991782295387e-05
33,0.45853413162486895,0.4497769434985315,0.8673882352941176,5.4496737905816076e-05
34,0.45805975422263145,0.45375652286727447,0.8664941176470589,3.806023374435661e-05
35,0.4441960757332189,0.4477067595717608,0.870235294117647,2.447174185242322e-05
36,0.45567018006529125,0.44585039908199187,0.8705411764705882,1.3815039801161714e-05
37,0.4679987403963293,0.44469721069287754,0.8749176470588236,6.155829702431168e-06
38,0.4530614082302366,0.4392702807836506,0.8757176470588235,1.5413331334360176e-06
39,0.4634304184998785,0.44248672365005326,0.8733882352941176,0.0
