epoch,train_loss,val_loss,val_auc,lr
0,0.685031213930675,0.6767684802444058,0.7248235294117646,0.000998458666866564
1,0.6171584251735892,0.8590345306117836,0.7076941176470589,0.0009938441702975688
2,0.577849169926984,0.6640917816282559,0.7550588235294118,0.0009861849601988382
3,0.5392996982804367,0.6048339297520015,0.7521176470588236,0.0009755282581475767
4,0.5430519506335258,0.5936075742176787,0.7714117647058824,0.0009619397662556432
5,0.5203684376818793,0.5479100937897062,0.8046823529411764,0.0009455032620941838
6,0.5092166949595723,0.5879970683127848,0.7658117647058824,0.000926320082177046
7,0.5102965794503689,0.5196865026634745,0.8126117647058823,0.0009045084971874736
8,0.49581105315259527,0.49271598463759775,0.835835294117647,0.0008802029828000154
9,0.4888875569616045,0.4905953332942074,0.8480235294117646,0.0008535533905932736
10,0.47603833568947657,0.4708653426460177,0.8502588235294117,0.0008247240241650918
11,0.4678925339664732,0.49225666944315855,0.8336235294117647,0.0007938926261462365
12,0.43937845607953413,0.6085988694562323,0.8232470588235294,0.0007612492823579742
13,0.4282102185700621,0.46952214614690624,0.855129411764706,0.0007269952498697732
14,0.4334798407341753,0.4776091590987119,0.8561647058823529,0.0006913417161825447
15,0.42841922491788864,0.46915821018487996,0.8600470588235294,0.0006545084971874736
16,0.4414894538266318,0.4778725466474597,0.8467294117647058,0.0006167226819279527
17,0.4299835685108389,0.4685163318767561,0.8567529411764706,0.0005782172325201154
18,0.4227513851863997,0.4609867966272253,0.8575294117647059,0.0005392295478639224
19,0.4180324726871082,0.4675013647676857,0.8678588235294118,0.0004999999999999999
20,0.40028228025351253,0.45373687476545793,0.8689882352941176,0.0004607704521360775
21,0.3858333605208567,0.4540529066777827,0.8820705882352942,0.0004217827674798846
22,0.39021750379885944,0.4429215780440296,0.8824470588235294,0.0003832773180720472
23,0.37059263911630425,0.4309056104894315,0.8821176470588236,0.0003454915028125262
24,0.3822578386004482,0.4104979048214155,0.8974588235294116,0.00030865828381745506
25,0.34717849482383045,0.4376909269428029,0.8869882352941176,0.0002730047501302265
26,0.3752578528864043,0.4462124008778582,0.8789411764705881,0.0002387507176420255
27,0.34054496777909143,0.48314464704007254,0.8782823529411765,0.0002061073738537634
28,0.32264469084995134,0.4173974043315808,0.8994352941176471,0.00017527597583490815
29,0.3182936092572553,0.38972353232623946,0.9029882352941176,0.0001464466094067262
30,0.3140646905771324,0.3958161712703099,0.901035294117647,0.00011979701719998447
31,0.3306735325604677,0.3886292893162493,0.9070588235294118,9.549150281252627e-05
32,0.30285290548843996,0.40802213229491424,0.9048470588235294,7.367991782295387e-05
33,0.2847635487892798,0.3875258758265888,0.909435294117647,5.4496737905816076e-05
34,0.28978051697569235,0.3871140978201454,0.9104941176470589,3.806023374435661e-05
35,0.3000439599688564,0.3795618579625015,0.9126823529411765,2.447174185242322e-05
36,0.278559649097068,0.37572698296398943,0.9139999999999999,1.3815039801161714e-05
37,0.28960940640951904,0.3876802205133377,0.9106352941176471,6.155829702431168e-06
38,0.27104717226965086,0.37881891906250537,0.9129882352941177,1.5413331334360176e-06
39,0.2852037124601858,0.38310099674810155,0.912564705882353,0.0
