epoch,train_loss,val_loss,val_auc,lr
0,0.6002361779766423,0.5209002517781993,0.8641411764705883,0.00075
1,0.5049350139285836,0.4651854621494083,0.878,0.0002500000000000001
2,0.4619764871895313,0.45447062452113657,0.8849411764705883,0.0
3,0.45525599058185307,0.4184761469859552,0.9092000000000001,9.981987442712634e-06
4,0.4285113603941032,0.38907794374904187,0.921364705882353,9.928079551738544e-06
5,0.4076115627373968,0.37213561196338446,0.9340470588235295,9.838664734667497e-06
6,0.3770708612033299,0.34029931286191334,0.9403529411764705,9.714387227305422e-06
7,0.3496783021837473,0.3157469359007976,0.9476941176470588,9.55614245194068e-06
8,0.35004243228052345,0.304984771956514,0.9530117647058823,9.365070565805941e-06
9,0.3338871369404452,0.291440499884166,0.9583411764705881,9.14254824621921e-06
10,0.3249115539448602,0.27756907077040044,0.9612470588235295,8.890178771592197e-06
11,0.2940230712826763,0.2667362259360752,0.9628705882352941,8.609780469772621e-06
12,0.2970947490206787,0.25200810431209003,0.9653882352941177,8.303373616950405e-06
13,0.2813309133052826,0.24906103586576972,0.9672705882352941,7.973165881521431e-06
14,0.2620376582656588,0.24514890042910192,0.9700705882352941,7.621536417786157e-06
15,0.26575405789273127,0.2307830641045792,0.9693882352941177,7.2510187240883644e-06
16,0.2677894778815763,0.2341504968954072,0.9716705882352942,6.864282388901543e-06
17,0.25502396029021057,0.22416696131164737,0.9739529411764706,6.46411385638275e-06
18,0.22089097263025387,0.22250719869967972,0.9735764705882353,6.053396349978632e-06
19,0.24054011409836157,0.21689049380470765,0.9741882352941177,5.635089098734393e-06
20,0.2348983950380768,0.22101128469407244,0.9755764705882353,5.212206015980742e-06
21,0.2506679280528,0.23304003289753528,0.9756941176470588,4.787793984019259e-06
22,0.23275277045156276,0.21109014263944106,0.9752235294117647,4.364910901265606e-06
23,0.2197043032252363,0.21495274665052821,0.9756470588235294,3.946603650021368e-06
24,0.240668280848435,0.20662509027998266,0.9769176470588236,3.535886143617249e-06
25,0.2206940125407917,0.19527122673083738,0.9775529411764706,3.1357176110984573e-06
26,0.22843921876379422,0.2097851642933388,0.9779529411764706,2.748981275911633e-06
27,0.2210616370929139,0.197252435200573,0.9760705882352941,2.3784635822138424e-06
28,0.2089082413752164,0.19652547159225403,0.9779058823529412,2.0268341184785674e-06
29,0.2092290645731347,0.20324467002681712,0.9781176470588235,1.6966263830495939e-06
30,0.2092749537633998,0.20118287772062204,0.9778117647058824,1.3902195302273781e-06
31,0.2122773505481226,0.21378026108064627,0.9779058823529412,1.109821228407802e-06
32,0.19439336098730564,0.19346815909045315,0.9784941176470588,8.574517537807897e-07
33,0.20116585639438458,0.1953499625167681,0.9784,6.349294341940604e-07
34,0.21776329845722234,0.19580577548051994,0.9784705882352941,4.438575480593221e-07
35,0.21716564694153412,0.19332577210531546,0.9784941176470587,2.85612772694579e-07
36,0.20328130519815854,0.19405102748664932,0.9792235294117647,1.6133526533250566e-07
37,0.21203750784375838,0.20454359649711934,0.978564705882353,7.192044826145772e-08
38,0.2075598452772413,0.2020222167117978,0.9782588235294118,1.8012557287367394e-08
39,0.21225019770541362,0.1954783559958144,0.9785647058823529,0.0
