epoch,train_loss,val_loss,val_auc,lr
0,0.5782647180770125,0.49785639043909075,0.8764470588235294,0.00075
1,0.46060311953936306,0.4441888692449985,0.8853176470588234,0.0002500000000000001
2,0.42033531836100985,0.4243744582528937,0.9010117647058823,0.0
3,0.414163629923548,0.38824327519341073,0.9222352941176472,9.981987442712634e-06
4,0.37912202679685186,0.35161476758359556,0.9358117647058823,9.928079551738544e-06
5,0.36064247228205204,0.33372338996313433,0.9461411764705883,9.838664734667497e-06
6,0.31283290976924555,0.3064407066851632,0.9500941176470588,9.714387227305422e-06
7,0.29369381682149004,0.28215345112721824,0.9570588235294117,9.55614245194068e-06
8,0.2819815953927381,0.26574996784586724,0.9622588235294117,9.365070565805941e-06
9,0.2574798922453608,0.2564280422544623,0.9640705882352941,9.14254824621921e-06
10,0.23973891671214784,0.24636592031266172,0.9663764705882353,8.890178771592197e-06
11,0.2164691746500986,0.23360491911434073,0.9683764705882353,8.609780469772621e-06
12,0.20399688849491732,0.22230690256258195,0.9708,8.303373616950405e-06
13,0.20655434299260378,0.21666912758430987,0.9728941176470589,7.973165881521431e-06
14,0.19321199519825832,0.2132590150469638,0.9741411764705883,7.621536417786157e-06
15,0.18312928705875361,0.20881961437331312,0.9742588235294117,7.2510187240883644e-06
16,0.17946966577853476,0.2013118560418273,0.9762352941176471,6.864282388901543e-06
17,0.1649817642090576,0.19952204210290636,0.9760941176470589,6.46411385638275e-06
18,0.1642433949080961,0.19329563510679093,0.9775764705882353,6.053396349978632e-06
19,0.16795190955911363,0.1950623826185127,0.9768235294117648,5.635089098734393e-06
20,0.15724006627819367,0.18945161111816078,0.9782352941176471,5.212206015980742e-06
21,0.14984392654150724,0.19653662628012042,0.9788470588235295,4.787793984019259e-06
22,0.1473061755033476,0.1850554333535782,0.9786823529411766,4.364910901265606e-06
23,0.13445758154349668,0.18635770475980393,0.9793647058823529,3.946603650021368e-06
24,0.1494957894485976,0.18326256026903226,0.9791529411764707,3.535886143617249e-06
25,0.1335587595988597,0.18208953964130145,0.9794352941176472,3.1357176110984573e-06
26,0.1418840341669108,0.18283693590529,0.9799529411764706,2.748981275911633e-06
27,0.13454482398395026,0.17831099636493736,0.9802823529411765,2.3784635822138424e-06
28,0.12176547405709114,0.1778182239170161,0.9808470588235294,2.0268341184785674e-06
29,0.12914995210511343,0.17499857821157316,0.9816705882352941,1.6966263830495939e-06
30,0.1266278149560094,0.17804936305339825,0.9802823529411764,1.3902195302273781e-06
31,0.1355008722415992,0.181015676854588,0.980494117647059,1.109821228407802e-06
32,0.1173020293270903,0.1717701035973882,0.9819764705882352,8.574517537807897e-07
33,0.1148343297120716,0.1709384136895875,0.9817882352941176,6.349294341940604e-07
34,0.12790624225246056,0.1789389678739538,0.9803058823529412,4.438575480593221e-07
35,0.13021590587283885,0.17275066073397158,0.9812000000000001,2.85612772694579e-07
36,0.12146674499048718,0.17297745858682737,0.9812941176470589,1.6133526533250566e-07
37,0.13719245565256902,0.17427106661814587,0.9813176470588236,7.192044826145772e-08
38,0.11793906627488988,0.17663674678125027,0.9806588235294118,1.8012557287367394e-08
39,0.13140576798468828,0.17512719689855652,0.9808000000000001,0.0
