epoch,train_loss,val_loss,val_auc,lr
0,0.5713303956602301,0.4809550476187403,0.8979764705882353,0.00075
1,0.47002907895616125,0.43346441698860866,0.9043058823529413,0.0002500000000000001
2,0.4476977719792298,0.42237092639549734,0.911129411764706,0.0
3,0.4059166658137526,0.379236981632171,0.9300941176470588,9.981987442712634e-06
4,0.36329326991524014,0.34683834136032454,0.9431764705882353,9.928079551738544e-06
5,0.35465854805495056,0.31673676159317515,0.9512705882352942,9.838664734667497e-06
6,0.3227562880409615,0.29558506356178316,0.9565882352941176,9.714387227305422e-06
7,0.29569461861891405,0.27606158431060196,0.964,9.55614245194068e-06
8,0.2874027671558516,0.25800134273071745,0.9685882352941176,9.365070565805941e-06
9,0.25852568447589874,0.24752925483772517,0.9685176470588236,9.14254824621921e-06
10,0.23521945332842215,0.23473649371262567,0.9719529411764706,8.890178771592197e-06
11,0.22979431013975823,0.2275401541370256,0.9719764705882353,8.609780469772621e-06
12,0.219395462423563,0.21643860168733606,0.9746117647058823,8.303373616950405e-06
13,0.21845851306404387,0.21251312091778665,0.9757176470588236,7.973165881521431e-06
14,0.20139644986816815,0.2039342366224567,0.976,7.621536417786157e-06
15,0.18148444739303418,0.20119328083963503,0.9767058823529412,7.2510187240883644e-06
16,0.17948169527309282,0.19345475073031698,0.9786823529411766,6.864282388901543e-06
17,0.17552024392145021,0.18698169796942318,0.9792,6.46411385638275e-06
18,0.14894623455724545,0.191667075851608,0.9800235294117647,6.053396349978632e-06
19,0.14755894696073873,0.18576887500243372,0.9792470588235294,5.635089098734393e-06
20,0.15050055618797029,0.18312267522637074,0.9797176470588236,5.212206015980742e-06
21,0.1444981372249978,0.17526073672682704,0.9813411764705882,4.787793984019259e-06
22,0.14554428555337445,0.17911553229621843,0.9809411764705882,4.364910901265606e-06
23,0.14250602493328707,0.17447444921841046,0.9812000000000001,3.946603650021368e-06
24,0.15373243098812445,0.17463470070023623,0.9818352941176471,3.535886143617249e-06
25,0.1445452594863517,0.17171235391008247,0.9821882352941176,3.1357176110984573e-06
26,0.12588059902191162,0.17121572493451537,0.9820470588235294,2.748981275911633e-06
27,0.1338983567298523,0.17340733227371607,0.9819058823529412,2.3784635822138424e-06
28,0.13114142065335596,0.1743059510787961,0.9811058823529413,2.0268341184785674e-06
29,0.12795376391815289,0.16659976252458858,0.9819764705882353,1.6966263830495939e-06
30,0.12845024506428412,0.16948763354708693,0.982635294117647,1.3902195302273781e-06
31,0.12766253648857986,0.16755230804187965,0.9827294117647059,1.109821228407802e-06
32,0.11711506086534687,0.17263224623128454,0.9817882352941176,8.574517537807897e-07
33,0.12716021867735045,0.16496600073992893,0.9838588235294117,6.349294341940604e-07
34,0.12930390857426183,0.1719818100261954,0.982964705882353,4.438575480593221e-07
35,0.133450913642134,0.1706643549091959,0.9821411764705883,2.85612772694579e-07
36,0.12161147594451904,0.16700935751458035,0.9828470588235294,1.6133526533250566e-07
37,0.1191075192099171,0.165459881800606,0.9832235294117647,7.192044826145772e-08
38,0.127811434080026,0.16650150886920995,0.9826588235294118,1.8012557287367394e-08
39,0.11764774165515389,0.1692458298749841,0.983035294117647,0.0
