epoch,train_loss,val_loss,val_auc,lr
0,0.6512696663183826,0.6837943519861897,0.6447176470588235,0.000998458666866564
1,0.5552162155508995,0.5642083443734948,0.7746823529411765,0.0009938441702975688
2,0.5137530485434192,0.6405338748484357,0.7323764705882353,0.0009861849601988382
3,0.4861477400575365,0.511008261353949,0.835905882352941,0.0009755282581475767
4,0.4445573112794331,0.5265215490224541,0.8290588235294117,0.0009619397662556432
5,0.47922183679682867,0.599477141044327,0.7897882352941176,0.0009455032620941838
6,0.43533998621361597,0.42131776690260997,0.8921647058823529,0.000926320082177046
7,0.4077039374304669,0.5697794229168531,0.8275999999999999,0.0009045084971874736
8,0.37961007175701006,0.43882782192344844,0.8784,0.0008802029828000154
9,0.3755504523536989,0.4254397369852861,0.8890117647058825,0.0008535533905932736
10,0.3549259991518089,0.5287309486046247,0.8634823529411765,0.0008247240241650918
11,0.341868864904557,0.40564394722255187,0.8960235294117648,0.0007938926261462365
12,0.32719118600445135,0.42461118862894265,0.8959294117647059,0.0007612492823579742
13,0.3254572597465345,0.39185387149121453,0.9002117647058824,0.0007269952498697732
14,0.29264767933636904,0.44250671290485827,0.8921882352941175,0.0006913417161825447
15,0.3009216506034136,0.3926744455810612,0.9025882352941177,0.0006545084971874736
16,0.2829867633325713,0.4105358388087521,0.9028941176470588,0.0006167226819279527
17,0.2693802702373692,0.5185343155166025,0.8802117647058822,0.0005782172325201154
18,0.2589778814996992,0.36750412555041134,0.9143529411764705,0.0005392295478639224
19,0.2540923343040049,0.3599804995405554,0.9187058823529411,0.0004999999999999999
20,0.2311614781085934,0.40959271172413736,0.9032941176470589,0.0004607704521360775
21,0.22644439991563559,0.43751091730965247,0.9129176470588235,0.0004217827674798846
22,0.21929828303733043,0.4327293802864761,0.9079764705882352,0.0003832773180720472
23,0.1886124543047377,0.41200313985827813,0.917435294117647,0.0003454915028125262
24,0.19095356004046543,0.4012042877094206,0.9186352941176471,0.00030865828381745506
25,0.18624269543215632,0.3941297110450068,0.9218352941176471,0.0002730047501302265
26,0.14309241745754012,0.518954620994462,0.9100235294117647,0.0002387507176420255
27,0.15616142423823476,0.4554422247731789,0.9141176470588235,0.0002061073738537634
28,0.14862445948113287,0.47635342797759556,0.9145411764705882,0.00017527597583490815
29,0.13904864746811135,0.40456075465104796,0.923835294117647,0.0001464466094067262
30,0.12071754211293799,0.4538853662209686,0.916964705882353,0.00011979701719998447
31,0.12520376246954715,0.47055604657161065,0.9159058823529412,9.549150281252627e-05
32,0.11049337878025003,0.4494605791968663,0.9179058823529412,7.367991782295387e-05
33,0.1126973037940583,0.4438331790850458,0.9232705882352941,5.4496737905816076e-05
34,0.10473283207310098,0.4739546497466751,0.9239529411764706,3.806023374435661e-05
35,0.1221071167383343,0.42959783464428525,0.928164705882353,2.447174185242322e-05
36,0.10087057908198663,0.4323196894572605,0.9253647058823529,1.3815039801161714e-05
37,0.09001655743590423,0.43545495243645915,0.9267529411764706,6.155829702431168e-06
38,0.0862619069271854,0.4330708138543779,0.9259058823529412,1.5413331334360176e-06
39,0.06863605733295637,0.4203782881581628,0.9278117647058823,0.0
