epoch,train_loss,val_loss,val_auc,lr
0,0.629225845847811,0.6925595889022772,0.7078823529411766,0.000998458666866564
1,0.541541545518807,0.6117131945684037,0.8022823529411764,0.0009938441702975688
2,0.5098439949963774,0.48811817739910723,0.8397411764705882,0.0009861849601988382
3,0.46904735639691353,0.49843073121654724,0.8316941176470588,0.0009755282581475767
4,0.456797756254673,0.5114579305911852,0.8530117647058824,0.0009619397662556432
5,0.428290886006185,0.7134260713171995,0.7820705882352942,0.0009455032620941838
6,0.4148973697530372,0.44834996214718353,0.8705882352941177,0.000926320082177046
7,0.3844295399529593,0.686080051295582,0.8202588235294117,0.0009045084971874736
8,0.39316907338798046,0.47277292046556224,0.8785176470588236,0.0008802029828000154
9,0.36599661516291754,0.4461402127533941,0.8871529411764706,0.0008535533905932736
10,0.34533683343657423,0.4601758705362811,0.8760705882352942,0.0008247240241650918
11,0.3487862180918455,0.4207649222514931,0.8851529411764707,0.0007938926261462365
12,0.32425371184945107,0.41617666594246766,0.8968470588235296,0.0007612492823579742
13,0.3194925790386541,0.4075979146050806,0.8981882352941177,0.0007269952498697732
14,0.30912029397274765,0.5118735795025745,0.8709411764705882,0.0006913417161825447
15,0.30359783130032675,0.5409122628944208,0.8804470588235294,0.0006545084971874736
16,0.3032703898581011,0.3790163440453206,0.9100941176470589,0.0006167226819279527
17,0.270797161385417,0.38051220013135684,0.910235294117647,0.0005782172325201154
18,0.2496796531070556,0.35780505306251786,0.9177176470588235,0.0005392295478639224
19,0.2518195787976895,0.40269639895631726,0.9041411764705882,0.0004999999999999999
20,0.2260939772906048,0.45873614275404656,0.9005176470588235,0.0004607704521360775
21,0.22830288843916996,0.378239000612022,0.9159529411764705,0.0004217827674798846
22,0.2158349049942834,0.42328421395748206,0.9119529411764706,0.0003832773180720472
23,0.19916962472988026,0.4042726914569862,0.9160235294117648,0.0003454915028125262
24,0.19812432703162944,0.397224826675763,0.9226823529411764,0.00030865828381745506
25,0.1948112274653145,0.4076069841433711,0.9130117647058823,0.0002730047501302265
26,0.17417255529601658,0.40156842223369954,0.920329411764706,0.0002387507176420255
27,0.1460840725339949,0.5004949989602926,0.9086117647058825,0.0002061073738537634
28,0.14837862045637198,0.43472916815803236,0.9161411764705882,0.00017527597583490815
29,0.13382875889406673,0.4549745557663937,0.9081176470588236,0.0001464466094067262
30,0.13751380385032722,0.4015909387557146,0.9268941176470588,0.00011979701719998447
31,0.12797429070009717,0.4275474454713939,0.9203058823529412,9.549150281252627e-05
32,0.13504774186627141,0.47823461014704244,0.9090588235294118,7.367991782295387e-05
33,0.08455437751087759,0.452757644814631,0.920329411764706,5.4496737905816076e-05
34,0.10062441868441445,0.46133534388349,0.9211764705882353,3.806023374435661e-05
35,0.11729652913553375,0.45770162961560884,0.9211529411764706,2.447174185242322e-05
36,0.10629444180189498,0.4302201137080082,0.9227294117647058,1.3815039801161714e-05
37,0.11615195078775287,0.43121783910030514,0.9213411764705882,6.155829702431168e-06
38,0.10896954001925353,0.4310024006442495,0.9211294117647059,1.5413331334360176e-06
